,geo_code,geo_label,longitude,latitude,TDS,quintile
2613,E05002090,Plympton St Mary,-4.062427776,50.39688915,-3.75952,1
2614,E05002091,Plymstock Dunstone,-4.071915862,50.36103806,-2.98102,2
2615,E05002092,Plymstock Radford,-4.098600486,50.36460155,-2.09294,2
2616,E05002093,St Budeaux,-4.18731737,50.40252494,3.63143,5
2617,E05002094,St Peter and the Waterfront,-4.149096768,50.36746337,8.11029,5
2618,E05002095,Southway,-4.132177454,50.43128494,0.96355,4
2619,E05002096,Stoke,-4.162135962,50.37999132,2.38675,4
2620,E05002097,Sutton and Mount Gould,-4.118946275,50.37064009,3.47566,5
2621,E05002098,Berry Head-with-Furzeham,-3.509422229,50.39560021,0.12632,3
2622,E05002099,Blatchcombe,-3.601760094,50.43015425,1.49140,4
2623,E05002100,Churston-with-Galmpton,-3.552311088,50.39635846,-2.84063,2
2624,E05002101,Clifton-with-Maidenway,-3.57727874,50.4390071,-1.56882,3
2625,E05002102,Cockington-with-Chelston,-3.563248746,50.4650737,-1.24099,3
2626,E05002103,Ellacombe,-3.523033966,50.47131387,2.71678,4
2627,E05002104,Goodrington-with-Roselands,-3.571732544,50.42245489,-0.93189,3
2628,E05002105,Preston,-3.569486666,50.44967462,-1.69409,2
2629,E05002106,Roundham-with-Hyde,-3.564276744,50.43378956,4.95165,5
2630,E05002107,St Marychurch,-3.520043232,50.49262436,0.98684,4
2631,E05002108,St Mary's-with-Summercombe,-3.518066467,50.38386842,0.10259,3
2632,E05002109,Shiphay-with-the-Willows,-3.558999246,50.48563691,-0.90326,3
2633,E05002110,Tormohun,-3.537757868,50.47210599,4.98054,5
2634,E05002111,Watcombe,-3.534087101,50.49526016,2.24023,4
2635,E05002112,Wellswood,-3.503104545,50.4410817,0.26454,4
2636,E05002113,Boscombe East,-1.826341825,50.72662109,2.14900,4
2637,E05002114,Boscombe West,-1.842264229,50.72545057,7.49244,5
2638,E05002115,Central,-1.874012476,50.72347663,5.63799,5
2639,E05002116,East Cliff and Springbourne,-1.853764872,50.72586578,4.76385,5
2640,E05002117,East Southbourne and Tuckton,-1.777813421,50.72272333,-1.25448,3
2641,E05002118,Kinson North,-1.90234469,50.76991819,0.99796,4
2642,E05002119,Kinson South,-1.91890184,50.75851123,2.88119,5
2643,E05002120,Littledown and Iford,-1.822831386,50.73972721,-2.65231,2
2644,E05002121,Moordown,-1.870837035,50.75307316,-1.30197,3
2645,E05002122,Queen's Park,-1.855125349,50.73703175,2.41779,4
2646,E05002123,Redhill and Northbourne,-1.887448399,50.76005422,-2.27918,2
2647,E05002124,Strouden Park,-1.841194375,50.75060409,1.75407,4
2648,E05002125,Talbot and Branksome Woods,-1.888261342,50.7321776,-0.01398,3
2649,E05002126,Throop and Muscliff,-1.853708476,50.7614907,-2.74154,2
2650,E05002127,Wallisdown and Winton West,-1.896365253,50.74820988,0.32063,4
2651,E05002128,West Southbourne,-1.808994992,50.72875444,0.91462,4
2652,E05002129,Westbourne and West Cliff,-1.894876512,50.71701139,3.11448,5
2653,E05002130,Winton East,-1.872340804,50.74269543,1.43241,4
2654,E05002131,Alderney,-1.929524754,50.74615459,1.51606,4
2655,E05002132,Branksome East,-1.906950407,50.73542058,-0.04713,3
2656,E05002133,Branksome West,-1.92668148,50.73199952,-0.93920,3
2657,E05002134,Broadstone,-1.995244416,50.76444074,-4.82494,1
2658,E05002135,Canford Cliffs,-1.926689733,50.70528509,-2.44926,2
2659,E05002136,Canford Heath East,-1.962798611,50.7459396,-1.08714,3
2660,E05002137,Canford Heath West,-1.972989381,50.75188665,-1.13062,3
2661,E05002138,Creekmoor,-1.999711545,50.74205801,-1.62955,3
2662,E05002139,Hamworthy East,-2.000214563,50.71259031,1.16577,4
2663,E05002140,Hamworthy West,-2.023710318,50.72122973,2.01881,4
2664,E05002141,Merley and Bearwood,-1.959607573,50.77675923,-3.76258,1
2665,E05002142,Newtown,-1.946851709,50.73849362,0.67374,4
2666,E05002143,Oakdale,-1.975989193,50.7328694,-1.98248,2
2667,E05002144,Parkstone,-1.954917608,50.71818751,-1.28975,3
2668,E05002145,Penn Hill,-1.938033194,50.71407012,-1.93621,2
2669,E05002146,Poole Town,-1.97990756,50.71743373,3.24978,5
2670,E05002147,Abbey Meads,-1.813079554,51.59980214,-2.46668,2
2671,E05002148,Blunsdon,-1.762810383,51.62354358,-2.31088,2
2672,E05002149,Central,-1.784334742,51.56181973,6.65986,5
2673,E05002150,Covingham and Nythe,-1.734192637,51.56609036,-3.01034,2
2674,E05002151,Dorcan,-1.731344806,51.55189594,0.33252,4
2675,E05002152,Eastcott,-1.783971051,51.55682412,2.75153,4
2676,E05002153,Freshbrook and Grange Park,-1.843992255,51.55386164,-0.53242,3
2677,E05002154,Gorse Hill and Pinehurst,-1.776049143,51.57611424,4.36196,5
2678,E05002155,Haydon Wick,-1.802129202,51.59180537,-2.96238,2
2679,E05002156,Highworth,-1.703317505,51.63526758,-1.63079,3
2680,E05002157,Moredon,-1.806580309,51.58446792,1.11186,4
2681,E05002158,Old Town and Lawn,-1.771192301,51.54354956,-1.96425,2
2682,E05002159,Parks,-1.748978512,51.55460241,5.90138,5
2683,E05002160,Penhill,-1.783456146,51.59139278,7.54426,5
2684,E05002161,Ridgeway,-1.675398153,51.53834449,-3.75301,1
2685,E05002162,St Margaret,-1.746150617,51.58099896,-2.55701,2
2686,E05002163,St Philip,-1.762962515,51.59138127,-0.81961,3
2687,E05002164,Shaw and Nine Elms,-1.832403495,51.57080476,-2.30669,2
2688,E05002165,Toothill and Westlea,-1.822809968,51.55622255,1.65060,4
2689,E05002166,Walcot,-1.761802725,51.55957559,4.44142,5
2690,E05002167,Western,-1.80433182,51.57047374,1.11660,4
2691,E05002168,Wroughton and Chiseldon,-1.779674928,51.51540495,-1.98543,2
2692,E05002169,Barnack,-0.400863772,52.63042241,-3.13125,1
2693,E05002170,Bretton North,-0.283426342,52.59804965,3.82012,5
2694,E05002171,Bretton South,-0.293762264,52.57713665,2.59108,4
2695,E05002172,Central,-0.248520029,52.58188062,8.54631,5
2696,E05002173,Dogsthorpe,-0.224690417,52.59645774,5.04767,5
2697,E05002174,East,-0.206598364,52.58200077,5.69354,5
2698,E05002175,Eye and Thorney,-0.101904518,52.61922936,-1.65326,3
2699,E05002176,Fletton and Woodston,-0.250477471,52.56280423,1.72804,4
2700,E05002177,Glinton and Wittering,-0.376758214,52.59536977,-1.78152,2
2701,E05002178,Newborough,-0.212072452,52.63770329,-3.19283,1
2702,E05002179,North,-0.247704846,52.59879954,5.84986,5
2703,E05002180,Northborough,-0.317847154,52.65155149,-4.55686,1
2704,E05002181,Orton Longueville,-0.287094528,52.55205734,3.89616,5
2705,E05002182,Orton Waterville,-0.311042058,52.55103709,-0.43732,3
2706,E05002183,Orton with Hampton,-0.274269465,52.53318041,0.29424,4
2707,E05002184,Park,-0.237914258,52.58825283,3.39500,5
2708,E05002185,Paston,-0.235617135,52.60896604,3.81033,5
2709,E05002186,Ravensthorpe,-0.267120053,52.58811034,6.74771,5
2710,E05002187,Stanground Central,-0.217920718,52.55543291,0.67999,4
2711,E05002188,Stanground East,-0.200936404,52.5495366,0.57783,4
2712,E05002189,Walton,-0.265238284,52.6045115,1.19234,4
2713,E05002190,Werrington North,-0.280944218,52.62482763,-0.17711,3
2714,E05002191,Werrington South,-0.270954251,52.61490747,-3.48185,1
2715,E05002192,West,-0.275903285,52.57219285,-0.16518,3
2716,E05002193,Barnfield,-0.417396684,51.90328572,-1.84592,2
2717,E05002194,Biscot,-0.428693543,51.89038528,8.48890,5
2718,E05002195,Bramingham,-0.43711953,51.92193433,-2.40162,2
2719,E05002196,Challney,-0.466252592,51.89427591,4.09095,5
2720,E05002197,Crawley,-0.392416731,51.88117002,2.38010,4
2721,E05002198,Dallow,-0.444035878,51.88482068,8.87681,5
2722,E05002199,Farley,-0.429353259,51.8693084,6.35657,5
2723,E05002200,High Town,-0.412996692,51.88804638,7.12187,5
2724,E05002201,Icknield,-0.427910775,51.91197846,-0.03732,3
2725,E05002202,Leagrave,-0.469429631,51.90638797,4.54701,5
2726,E05002203,Lewsey,-0.488005441,51.89974138,4.19762,5
2727,E05002204,Limbury,-0.445485016,51.90797452,1.66656,4
2728,E05002205,Northwell,-0.453182674,51.91767417,5.84359,5
2729,E05002206,Round Green,-0.399753269,51.89251068,2.35333,4
2730,E05002207,Saints,-0.440741399,51.89803659,5.09086,5
2731,E05002208,South,-0.411105631,51.87313137,9.47360,5
2732,E05002209,Stopsley,-0.394427911,51.9056716,-1.26844,3
2733,E05002210,Sundon Park,-0.467881616,51.91680214,2.38683,4
2734,E05002211,Wigmore,-0.372521211,51.88320982,-0.28739,3
2735,E05002212,Belfairs,0.645289007,51.55837232,-0.94634,3
2736,E05002213,Blenheim Park,0.666345823,51.55394101,0.63037,4
2737,E05002214,Chalkwell,0.678351124,51.53672258,1.74437,4
2738,E05002215,Eastwood Park,0.650287196,51.56948846,-2.51791,2
2739,E05002216,Kursaal,0.725447401,51.53131848,7.36709,5
2740,E05002217,Leigh,0.65425498,51.53675857,-0.98771,3
2741,E05002218,Milton,0.704426821,51.53149394,6.21008,5
2742,E05002219,Prittlewell,0.690694697,51.5547067,0.21350,4
2743,E05002220,St Laurence,0.685872901,51.56439362,-0.23432,3
2744,E05002221,St. Luke's,0.723359785,51.55413239,1.79778,4
2745,E05002222,Shoeburyness,0.80877102,51.52280067,2.30829,4
2746,E05002223,Southchurch,0.752686328,51.5473064,1.64020,4
2747,E05002224,Thorpe,0.749890583,51.52596463,-2.53660,2
2748,E05002225,Victoria,0.709692193,51.54477636,7.74990,5
2749,E05002226,Westborough,0.687498023,51.54792393,2.64168,4
2750,E05002227,West Leigh,0.63447139,51.54296785,-3.29284,1
2751,E05002228,West Shoebury,0.774832924,51.53093897,1.34455,4
2752,E05002229,Aveley and Uplands,0.244424931,51.5007322,1.86792,4
2753,E05002230,Belhus,0.296117384,51.50715463,3.93455,5
2754,E05002231,Chadwell St Mary,0.37068412,51.48750557,2.83917,4
2755,E05002232,Chafford and North Stifford,0.305853845,51.49447159,-0.84283,3
2756,E05002233,Corringham and Fobbing,0.489139169,51.52169618,-3.07134,2
2757,E05002234,East Tilbury,0.418715457,51.47823647,-0.80555,3
2758,E05002235,Grays Riverside,0.317048049,51.4770964,5.21045,5
2759,E05002236,Grays Thurrock,0.328404391,51.48382397,2.63554,4
2760,E05002237,Little Thurrock Blackshots,0.347292173,51.49234761,-1.01173,3
2761,E05002238,Little Thurrock Rectory,0.343929363,51.48183279,-1.03157,3
2762,E05002239,Ockendon,0.298757177,51.52533135,3.14038,5
2763,E05002240,Orsett,0.374153753,51.5336577,-3.42659,1
2764,E05002241,South Chafford,0.295103354,51.48590275,-0.48109,3
2765,E05002242,Stanford East and Corringham Town,0.444373722,51.52329805,1.09813,4
2766,E05002243,Stanford-le-Hope West,0.439281344,51.50721067,-0.05976,3
2767,E05002244,Stifford Clays,0.32678969,51.50189168,0.64275,4
2768,E05002245,The Homesteads,0.438851375,51.53085724,-3.15246,1
2769,E05002246,Tilbury Riverside and Thurrock Park,0.36243486,51.45885912,6.71485,5
2770,E05002247,Tilbury St Chads,0.36833554,51.46984974,5.49123,5
2771,E05002248,West Thurrock and South Stifford,0.269945037,51.47703569,4.36694,5
2772,E05002249,Chatham Central,0.523929701,51.37379329,5.44767,5
2773,E05002250,Cuxton and Halling,0.437645406,51.36637254,-2.59638,2
2774,E05002251,Gillingham North,0.563658487,51.39225399,4.63442,5
2775,E05002252,Gillingham South,0.550073092,51.38179966,3.82183,5
2776,E05002253,Hempstead and Wigmore,0.573067533,51.34959638,-4.43844,1
2777,E05002254,Lordswood and Capstone,0.550922919,51.3462483,-0.67487,3
2778,E05002255,Luton and Wayfield,0.536492485,51.36602852,4.60676,5
2779,E05002256,Peninsula,0.619271798,51.45699767,-1.18581,3
2780,E05002257,Princes Park,0.536309074,51.35429751,-0.30789,3
2781,E05002258,Rainham Central,0.59178979,51.35917563,-2.82006,2
2782,E05002259,Rainham North,0.612190509,51.39007714,-0.58127,3
2783,E05002260,Rainham South,0.606133802,51.3479124,-1.94077,2
2784,E05002261,River,0.532511392,51.39477006,4.44049,5
2785,E05002262,Rochester East,0.505127322,51.37462216,2.83018,4
2786,E05002263,Rochester South and Horsted,0.510852301,51.35805253,-0.96544,3
2787,E05002264,Rochester West,0.486223547,51.37075322,1.29427,4
2788,E05002265,Strood North,0.488769721,51.40127795,0.08352,3
2789,E05002266,Strood Rural,0.500777936,51.45234496,-1.72068,2
2790,E05002267,Strood South,0.47794187,51.38977593,1.74866,4
2791,E05002268,Twydall,0.581661841,51.37457194,1.37950,4
2792,E05002269,Walderslade,0.524428165,51.34266654,-0.13344,3
2793,E05002270,Watling,0.563591277,51.37113739,-1.72602,2
2794,E05002271,Ascot,-0.704754972,51.3950155,-3.09003,1
2795,E05002272,Binfield with Warfield,-0.767964361,51.43932411,-2.80677,2
2796,E05002273,Bullbrook,-0.733677996,51.41648579,2.07004,4
2797,E05002274,Central Sandhurst,-0.792421861,51.34949981,-2.38016,2
2798,E05002275,College Town,-0.768927748,51.34516415,-1.73644,2
2799,E05002276,Crown Wood,-0.734120193,51.39796513,-1.01095,3
2800,E05002277,Crowthorne,-0.764951846,51.37512914,-1.87225,2
2801,E05002278,Great Hollands North,-0.779079895,51.403864,0.04875,3
2802,E05002279,Great Hollands South,-0.782063091,51.39246038,-0.55736,3
2803,E05002280,Hanworth,-0.754335055,51.39113957,-0.73275,3
2804,E05002281,Harmans Water,-0.734067957,51.40721746,0.80380,4
2805,E05002282,Little Sandhurst and Wellington,-0.813026623,51.3561645,-4.07536,1
2806,E05002283,Old Bracknell,-0.752400572,51.40006945,1.90142,4
2807,E05002284,Owlsmoor,-0.761878692,51.35929428,-3.17386,1
2808,E05002285,Priestwood and Garth,-0.759811044,51.42063874,1.95544,4
2809,E05002286,Warfield Harvest Ride,-0.73660923,51.42542863,-4.27453,1
2810,E05002287,Wildridings and Central,-0.756043378,51.41024638,2.54361,4
2811,E05002288,Winkfield and Cranbourne,-0.685983337,51.44248558,-4.09449,1
2812,E05002289,Aldermaston,-1.171029727,51.38327905,-2.59286,2
2813,E05002290,Basildon,-1.164426422,51.50871922,-3.76095,1
2814,E05002291,Birch Copse,-1.056743851,51.45420421,-4.30448,1
2815,E05002292,Bucklebury,-1.19430301,51.44253373,-3.45581,1
2816,E05002293,Burghfield,-1.03805561,51.41791995,-2.34665,2
2817,E05002294,Calcot,-1.041001821,51.44187489,-1.18291,3
2818,E05002295,Chieveley,-1.306215915,51.45855403,-3.83750,1
2819,E05002296,Clay Hill,-1.302003197,51.40812172,0.32349,4
2820,E05002297,Cold Ash,-1.275736587,51.42470056,-3.61016,1
2821,E05002298,Compton,-1.231333377,51.49217886,-1.22765,3
2822,E05002299,Downlands,-1.359092874,51.51521842,-2.63124,2
2823,E05002300,Falkland,-1.342526661,51.37979329,-3.78837,1
2824,E05002301,Greenham,-1.300009426,51.38323312,0.41374,4
2825,E05002302,Hungerford,-1.519140575,51.4184789,-1.20782,3
2826,E05002303,Kintbury,-1.44007163,51.40071011,-2.05026,2
2827,E05002304,Lambourn Valley,-1.509739242,51.49955708,-0.15361,3
2828,E05002305,Mortimer,-1.055622076,51.38641501,-2.19919,2
2829,E05002306,Northcroft,-1.33107288,51.40460847,1.20542,4
2830,E05002307,Pangbourne,-1.104461561,51.47698416,-2.63592,2
2831,E05002308,Purley on Thames,-1.071526581,51.4707802,-4.32585,1
2832,E05002309,St Johns,-1.328615903,51.38977909,-1.15653,3
2833,E05002310,Speen,-1.358910359,51.43168788,-0.62085,3
2834,E05002311,Sulhamstead,-1.111183285,51.4228661,-2.66843,2
2835,E05002312,Thatcham Central,-1.26155694,51.40160101,-0.90129,3
2836,E05002313,Thatcham North,-1.240986069,51.40985234,-1.10086,3
2837,E05002314,Thatcham South and Crookham,-1.245081713,51.38465104,-2.59572,2
2838,E05002315,Thatcham West,-1.279611191,51.40502411,-2.31244,2
2839,E05002316,Theale,-1.077251412,51.4351127,-0.43976,3
2840,E05002317,Victoria,-1.316597295,51.40144143,2.28221,4
2841,E05002318,Westwood,-1.046165697,51.46983906,-3.91306,1
2842,E05002319,Abbey,-0.971802792,51.45844887,6.92597,5
2843,E05002320,Battle,-0.996321838,51.46079081,5.62840,5
2844,E05002321,Caversham,-0.964701796,51.46689142,1.74360,4
2845,E05002322,Church,-0.952804006,51.43286114,4.59478,5
2846,E05002323,Katesgrove,-0.968518944,51.4436979,5.91380,5
2847,E05002324,Kentwood,-1.027446259,51.46555935,0.67425,4
2848,E05002325,Mapledurham,-0.995506198,51.47589717,-5.09677,1
2849,E05002326,Minster,-0.986385614,51.44331524,3.77092,5
2850,E05002327,Norcot,-1.01504054,51.45493788,3.50036,5
2851,E05002328,Park,-0.940128216,51.44999524,3.94420,5
2852,E05002329,Peppard,-0.958293997,51.48195275,-2.37790,2
2853,E05002330,Redlands,-0.955697706,51.44672095,4.97652,5
2854,E05002331,Southcote,-1.009884225,51.44298452,2.60333,4
2855,E05002332,Thames,-0.976656367,51.4766098,-3.70665,1
2856,E05002333,Tilehurst,-1.036885528,51.45666348,-0.48743,3
2857,E05002334,Whitley,-0.97762943,51.42484299,5.01740,5
2858,E05002335,Baylis and Stoke,-0.604570319,51.5224366,6.82832,5
2859,E05002336,Britwell,-0.632997402,51.53371399,5.56428,5
2860,E05002337,Central,-0.586692146,51.51470879,6.99253,5
2861,E05002338,Chalvey,-0.606693146,51.50750878,8.55740,5
2862,E05002339,Cippenham Green,-0.642255963,51.51656195,1.71334,4
2863,E05002340,Cippenham Meadows,-0.634717952,51.507822,3.47983,5
2864,E05002341,Colnbrook with Poyle,-0.516632799,51.48442765,4.07979,5
2865,E05002342,Farnham,-0.619894721,51.52408774,5.23922,5
2866,E05002343,Foxborough,-0.539433647,51.49674675,3.94036,5
2867,E05002344,Haymill,-0.644731914,51.52510432,2.59245,4
2868,E05002345,Kedermister,-0.555282832,51.50100191,3.95670,5
2869,E05002346,Langley St Mary's,-0.548064998,51.5068408,1.10539,4
2870,E05002347,Upton,-0.580514351,51.50146638,4.60999,5
2871,E05002348,Wexham Lea,-0.575585,51.5222211,6.06402,5
2872,E05002349,Ascot and Cheapside,-0.663634676,51.41506958,-2.91707,2
2873,E05002350,Belmont,-0.733143663,51.5264186,-0.28773,3
2874,E05002351,Bisham and Cookham,-0.747698144,51.55170249,-3.36667,1
2875,E05002352,Boyn Hill,-0.743378764,51.51737536,0.16829,3
2876,E05002353,Bray,-0.704436922,51.48172994,-3.21455,1
2877,E05002354,Castle Without,-0.613347936,51.48029491,-0.52142,3
2878,E05002355,Clewer East,-0.626011126,51.4749641,-0.21066,3
2879,E05002356,Clewer North,-0.641684458,51.48433289,0.64554,4
2880,E05002357,Clewer South,-0.647637154,51.475888,1.35888,4
2881,E05002358,Cox Green,-0.749237172,51.50326313,-2.14104,2
2882,E05002359,Datchet,-0.571099865,51.48447405,-0.31843,3
2883,E05002360,Eton and Castle,-0.600334116,51.48459316,1.02287,4
2884,E05002361,Eton Wick,-0.628354738,51.49752442,-0.19697,3
2885,E05002362,Furze Platt,-0.735881257,51.5354487,0.12467,3
2886,E05002363,Horton and Wraysbury,-0.54666905,51.46201469,-2.49980,2
2887,E05002364,Hurley and Walthams,-0.799458495,51.49696083,-0.89249,3
2888,E05002365,Maidenhead Riverside,-0.709897131,51.53617738,-0.37820,3
2889,E05002366,Old Windsor,-0.607851257,51.4432951,-2.74082,2
2890,E05002367,Oldfield,-0.720413562,51.51459222,2.81374,4
2891,E05002368,Park,-0.633021758,51.46139796,-1.82722,2
2892,E05002369,Pinkneys Green,-0.758197768,51.52921325,-1.32422,3
2893,E05002370,Sunningdale,-0.636122725,51.39517763,-2.10617,2
2894,E05002371,Sunninghill and South Ascot,-0.664533636,51.40021611,-1.41995,3
2895,E05002372,Arborfield,-0.90972488,51.40199188,-2.04212,2
2896,E05002373,Barkham,-0.881628784,51.3933262,-4.58034,1
2897,E05002374,Bulmershe and Whitegates,-0.922224093,51.45501986,-0.15326,3
2898,E05002375,Charvil,-0.885095434,51.47949873,-3.70022,1
2899,E05002376,Coronation,-0.894440854,51.45986919,-4.25038,1
2900,E05002377,Emmbrook,-0.849680982,51.41835763,-3.28938,1
2901,E05002378,Evendons,-0.856654558,51.40322415,-4.37245,1
2902,E05002379,Finchampstead North,-0.84368047,51.38183637,-4.60885,1
2903,E05002380,Finchampstead South,-0.870355096,51.36706163,-3.17045,1
2904,E05002381,Hawkedon,-0.911673814,51.42596743,-2.82073,2
2905,E05002382,Hillside,-0.934504331,51.42825478,-3.63138,1
2906,E05002383,Hurst,-0.84099477,51.44502312,-4.42375,1
2907,E05002384,Loddon,-0.887107973,51.44990513,-2.05469,2
2908,E05002385,Maiden Erlegh,-0.924075952,51.43793198,-3.14369,1
2909,E05002386,Norreys,-0.823931325,51.41803768,-1.19488,3
2910,E05002387,"Remenham, Wargrave and Ruscombe",-0.858237676,51.51341747,-3.30932,1
2911,E05002388,Shinfield North,-0.950335545,51.41911243,0.77501,4
2912,E05002389,Shinfield South,-0.967833532,51.4032543,-3.32746,1
2913,E05002390,Sonning,-0.906831906,51.47061202,-3.16294,1
2914,E05002391,South Lake,-0.914527227,51.44645445,-3.11642,1
2915,E05002392,Swallowfield,-0.951643612,51.37546787,-1.99135,2
2916,E05002393,Twyford,-0.867037577,51.4796923,-2.68730,2
2917,E05002394,Wescott,-0.82693801,51.40313228,-2.47543,2
2918,E05002395,Winnersh,-0.878898858,51.42816511,-2.38934,2
2919,E05002396,Wokingham Without,-0.812609183,51.3874008,-4.77273,1
2920,E05002397,Bletchley and Fenny Stratford,-0.729341335,52.00050797,2.26555,4
2921,E05002398,Bradwell,-0.774928723,52.04797885,4.25143,5
2922,E05002399,Campbell Park,-0.751475625,52.03774678,6.73345,5
2923,E05002400,Danesborough,-0.670449062,52.00757638,-2.58404,2
2924,E05002401,Denbigh,-0.750870547,52.00459475,1.61993,4
2925,E05002402,Eaton Manor,-0.734090008,51.98145014,5.21660,5
2926,E05002403,Emerson Valley,-0.789724707,52.00095261,-0.96977,3
2927,E05002404,Furzton,-0.768306834,52.01304871,0.52929,4
2928,E05002405,Hanslope Park,-0.817597158,52.10224889,-2.18576,2
2929,E05002406,Linford North,-0.74544562,52.06968708,-0.85564,3
2930,E05002407,Linford South,-0.733282816,52.05481595,1.38530,4
2931,E05002408,Loughton Park,-0.798687234,52.02322059,-0.23018,3
2932,E05002409,Middleton,-0.7035409,52.04160651,0.52991,4
2933,E05002410,Newport Pagnell North,-0.740016254,52.09117468,-2.29657,2
2934,E05002411,Newport Pagnell South,-0.717455324,52.08149585,-1.96770,2
2935,E05002412,Olney,-0.700732448,52.16119188,-2.56393,2
2936,E05002413,Sherington,-0.693737451,52.1075686,-3.21096,1
2937,E05002414,Stantonbury,-0.776411926,52.05959565,2.31669,4
2938,E05002415,Stony Stratford,-0.834315634,52.04149162,1.03020,4
2939,E05002416,Walton Park,-0.695226489,52.01914093,0.07683,3
2940,E05002417,Whaddon,-0.767472678,51.99316849,0.24891,4
2941,E05002418,Wolverton,-0.8147633,52.06124815,3.47736,5
2942,E05002419,Woughton,-0.741644454,52.02215952,8.12646,5
2943,E05002420,Brunswick and Adelaide,-0.161315912,50.82545033,6.27406,5
2944,E05002421,Central Hove,-0.173353418,50.82730369,4.45465,5
2945,E05002422,East Brighton,-0.103369764,50.82493965,6.87797,5
2946,E05002423,Goldsmid,-0.163105103,50.83281639,3.10328,5
2947,E05002424,Hangleton and Knoll,-0.196576147,50.85495532,1.96105,4
2948,E05002425,Hanover and Elm Grove,-0.120373068,50.83235313,3.39101,5
2949,E05002426,Hollingdean and Stanmer,-0.111693953,50.85942997,3.88751,5
2950,E05002427,Moulsecoomb and Bevendean,-0.098250669,50.84791892,5.17607,5
2951,E05002428,North Portslade,-0.224662362,50.8606397,0.29928,4
2952,E05002429,Patcham,-0.141627194,50.86928843,-1.17747,3
2953,E05002430,Preston Park,-0.143146388,50.8395817,1.17520,4
2954,E05002431,Queen's Park,-0.12777511,50.82272604,6.52169,5
2955,E05002432,Regency,-0.147736774,50.82369601,6.89264,5
2956,E05002433,Rottingdean Coastal,-0.0651069,50.81188335,-0.68131,3
2957,E05002434,St. Peter's and North Laine,-0.137356744,50.83047914,5.97588,5
2958,E05002435,South Portslade,-0.21354308,50.83761322,0.92674,4
2959,E05002436,Hove Park,-0.171925971,50.84409934,-2.67320,2
2960,E05002437,Westbourne,-0.184166402,50.83010503,2.35713,4
2961,E05002438,Wish,-0.198017949,50.83128804,0.34956,4
2962,E05002439,Withdean,-0.166364111,50.864943,-1.20172,3
2963,E05002440,Woodingdean,-0.066259311,50.83423867,-0.11189,3
2964,E05002441,Baffins,-1.046751903,50.80696142,-0.83731,3
2965,E05002442,Central Southsea,-1.071909933,50.7912008,2.82502,4
2966,E05002443,Charles Dickens,-1.099881543,50.80365488,10.41232,5
2967,E05002444,Copnor,-1.053987535,50.82181231,-1.22542,3
2968,E05002445,Cosham,-1.072004036,50.84602769,1.54368,4
2969,E05002446,Drayton and Farlington,-1.036905575,50.83735929,-3.69169,1
2970,E05002447,Eastney and Craneswater,-1.051911746,50.7865317,1.42286,4
2971,E05002448,Fratton,-1.071803747,50.8053165,3.52504,5
2972,E05002449,Hilsea,-1.072887062,50.8293472,0.74469,4
2973,E05002450,Milton,-1.053805444,50.79444722,0.16788,3
2974,E05002451,Nelson,-1.096418715,50.81782193,3.79297,5
2975,E05002452,Paulsgrove,-1.116290372,50.83645848,3.57495,5
2976,E05002453,St Jude,-1.087507269,50.78420507,3.69399,5
2977,E05002454,St Thomas,-1.101841137,50.79085175,6.56101,5
2978,E05002455,Bargate,-1.401047729,50.89801421,6.46549,5
2979,E05002456,Bassett,-1.411061587,50.9422858,0.59767,4
2980,E05002457,Bevois,-1.393283121,50.91385338,8.84221,5
2981,E05002458,Bitterne,-1.336364739,50.90688322,4.93917,5
2982,E05002459,Bitterne Park,-1.371107394,50.92590896,0.62742,4
2983,E05002460,Coxford,-1.440618019,50.94183895,2.30012,4
2984,E05002461,Freemantle,-1.424180692,50.91069204,3.53186,5
2985,E05002462,Harefield,-1.350626821,50.91991139,1.91717,4
2986,E05002463,Millbrook,-1.447466771,50.91556111,3.12494,5
2987,E05002464,Peartree,-1.371227872,50.90636243,1.08842,4
2988,E05002465,Portswood,-1.392988674,50.92803562,3.83129,5
2989,E05002466,Redbridge,-1.462160726,50.92687248,4.33330,5
2990,E05002467,Shirley,-1.423743312,50.92734236,1.91262,4
2991,E05002468,Sholing,-1.351089842,50.90078694,-0.13103,3
2992,E05002469,Swaythling,-1.376672392,50.9402783,4.92642,5
2993,E05002470,Woolston,-1.3730265,50.88697505,3.33954,5
2994,E05002594,Aston Clinton,-0.737202988,51.79431667,-3.34284,1
2995,E05002595,Aylesbury Central,-0.810608333,51.81541687,3.41832,5
2996,E05002596,Bedgrove,-0.787955711,51.80803999,-3.11824,1
2997,E05002597,Bierton,-0.773308257,51.83378507,-4.22631,1
2998,E05002598,Brill,-1.063390116,51.81144974,-2.99752,2
2999,E05002599,Buckingham North,-0.987549444,52.00461708,-0.40104,3
3000,E05002600,Buckingham South,-0.970132372,51.99275082,-3.16980,1
3001,E05002601,Cheddington,-0.663416804,51.85600052,-3.41957,1
3002,E05002602,Coldharbour,-0.83555766,51.81381678,-0.68593,3
3003,E05002603,Edlesborough,-0.595949555,51.85398385,-4.46904,1
3004,E05002604,Elmhurst and Watermead,-0.807565873,51.82979553,2.60582,4
3005,E05002605,Gatehouse,-0.823507083,51.82422997,3.30568,5
3006,E05002606,Great Brickhill,-0.716309,51.9517506,-2.98328,2
