geo_code,geo_label,TDS,quintile,longitude,latitude,latlong
E05003941,Silverhill,0.85387,4,0.559634828,50.86972661,50.86972661 0.559634828
E05003942,Tressell,4.86502,5,0.598476709,50.86893064,50.86893064 0.598476709
E05003943,West St Leonards,-0.88071,3,0.525943642,50.85569595,50.85569595 0.525943642
E05003944,Wishing Tree,3.74527,5,0.546357931,50.86931856,50.86931856 0.546357931
E05003945,Barcombe and Hamsey,-2.24712,2,0.012227818,50.91906162,50.91906162 0.012227818
E05003946,Chailey and Wivelsfield,-3.20765,1,-0.039444937,50.96400146,50.96400146 -0.039444937
E05003947,Ditchling and Westmeston,-3.50281,1,-0.105659945,50.91856164,50.91856164 -0.105659945
E05003948,East Saltdean and Telscombe Cliffs,-1.38276,3,-0.015831281,50.80521404,50.80521404 -0.015831281
E05003949,Kingston,-2.66681,2,-0.026204691,50.84935739,50.84935739 -0.026204691
E05003950,Lewes Bridge,1.28706,4,0.024259921,50.87897421,50.87897421 0.024259921
E05003951,Lewes Castle,1.96258,4,0.001297641,50.87915623,50.87915623 0.001297641
E05003952,Lewes Priory,-0.40097,3,-0.006664663,50.86943563,50.86943563 -0.006664663
E05003953,Newhaven Denton and Meeching,0.7674,4,0.05622549,50.79195089,50.79195089 0.05622549
E05003954,Newhaven Valley,1.98313,4,0.039202822,50.79655168,50.79655168 0.039202822
E05003955,Newick,-3.9769,1,0.021683304,50.96857183,50.96857183 0.021683304
E05003956,Ouse Valley and Ringmer,-1.57137,3,0.070734476,50.86122752,50.86122752 0.070734476
E05003957,Peacehaven East,-0.49728,3,0.01735245,50.79105035,50.79105035 0.01735245
E05003958,Peacehaven North,-0.51791,3,0.005631398,50.80387511,50.80387511 0.005631398
E05003959,Peacehaven West,-0.12991,3,-0.003404239,50.79446748,50.79446748 -0.003404239
E05003960,"Plumpton, Streat, East Chiltington and St John (Without)",-3.61663,1,-0.056237521,50.91828367,50.91828367 -0.056237521
E05003961,Seaford Central,0.48509,4,0.100426353,50.77469853,50.77469853 0.100426353
E05003962,Seaford East,-2.14072,2,0.135690248,50.77150856,50.77150856 0.135690248
E05003963,Seaford North,-1.24168,3,0.117483001,50.78706936,50.78706936 0.117483001
E05003964,Seaford South,-1.30923,3,0.115067668,50.76801415,50.76801415 0.115067668
E05003965,Seaford West,-3.09473,1,0.09080676,50.7876129,50.7876129 0.09080676
E05003966,Battle Town,-1.34633,3,0.48573919,50.91600613,50.91600613 0.48573919
E05003967,Brede Valley,-2.81307,2,0.608045795,50.92986364,50.92986364 0.608045795
E05003968,Central,4.39171,5,0.47034703,50.84027383,50.84027383 0.47034703
E05003969,Collington,-3.25877,1,0.447942674,50.83717909,50.83717909 0.447942674
E05003970,Crowhurst,-2.87316,2,0.443408524,50.90236328,50.90236328 0.443408524
E05003971,Darwell,-2.87354,2,0.410713459,50.96697219,50.96697219 0.410713459
E05003972,Eastern Rother,-0.42315,3,0.751274371,50.94638153,50.94638153 0.751274371
E05003973,Ewhurst and Sedlescombe,-2.12204,2,0.542572434,50.96527245,50.96527245 0.542572434
E05003974,Kewhurst,-1.87639,2,0.448396418,50.84542279,50.84542279 0.448396418
E05003975,Marsham,-3.36375,1,0.64300795,50.89719924,50.89719924 0.64300795
E05003976,Old Town,-1.01271,3,0.484005086,50.85315244,50.85315244 0.484005086
E05003977,Rother Levels,-2.21674,2,0.64727456,50.98076356,50.98076356 0.64727456
E05003978,Rye,1.64004,4,0.72965028,50.94837143,50.94837143 0.72965028
E05003979,Sackville,0.39239,4,0.488331527,50.84173523,50.84173523 0.488331527
E05003980,St Marks,-3.77125,1,0.410779751,50.84190346,50.84190346 0.410779751
E05003981,St Michaels,-0.24333,3,0.504793152,50.85440254,50.85440254 0.504793152
E05003982,St Stephens,0.25252,4,0.461744077,50.8515808,50.8515808 0.461744077
E05003983,Salehurst,-2.44435,2,0.490526705,51.00396346,51.00396346 0.490526705
E05003984,Sidley,3.97145,5,0.467878139,50.86535297,50.86535297 0.467878139
E05003985,Ticehurst and Etchingham,-2.70525,2,0.407441455,51.0366987,51.0366987 0.407441455
E05003986,Alfriston,-3.59835,1,0.143578154,50.83916562,50.83916562 0.143578154
E05003987,Buxted and Maresfield,-3.21373,1,0.144702262,51.00161647,51.00161647 0.144702262
E05003988,Chiddingly and East Hoathly,-3.8438,1,0.161630613,50.90908366,50.90908366 0.161630613
E05003989,Cross in Hand/Five Ashes,-4.13566,1,0.22471155,50.98333843,50.98333843 0.22471155
E05003990,Crowborough East,-1.68114,3,0.172389728,51.04385835,51.04385835 0.172389728
E05003991,Crowborough Jarvis Brook,-0.258,3,0.18839955,51.04989797,51.04989797 0.18839955
E05003992,Crowborough North,-2.82902,2,0.174527063,51.0597576,51.0597576 0.174527063
E05003993,Crowborough St. Johns,-4.80001,1,0.140100209,51.05296385,51.05296385 0.140100209
E05003994,Crowborough West,-3.65152,1,0.152314758,51.04438403,51.04438403 0.152314758
E05003995,Danehill/Fletching/Nutley,-3.4403,1,0.044993672,51.00086944,51.00086944 0.044993672
E05003996,East Dean,-3.65425,1,0.189550584,50.79311809,50.79311809 0.189550584
E05003997,Forest Row,-2.03501,2,0.039298531,51.10552398,51.10552398 0.039298531
E05003998,Framfield,-4.09359,1,0.167280024,50.95477497,50.95477497 0.167280024
E05003999,Frant/Withyham,-4.18702,1,0.209007362,51.09368165,51.09368165 0.209007362
E05004000,Hailsham Central and North,-2.10488,2,0.27529307,50.87314186,50.87314186 0.27529307
E05004001,Hailsham East,4.82344,5,0.277802277,50.85200634,50.85200634 0.277802277
E05004002,Hailsham South and West,0.07635,3,0.247634226,50.85663745,50.85663745 0.247634226
E05004003,Hartfield,-3.52303,1,0.091581981,51.07319547,51.07319547 0.091581981
E05004004,Heathfield East,-5.19804,1,0.307588614,50.95018775,50.95018775 0.307588614
E05004005,Heathfield North and Central,-2.44684,2,0.273567923,50.98262678,50.98262678 0.273567923
E05004006,Hellingly,-3.96125,1,0.226158842,50.87716331,50.87716331 0.226158842
E05004007,Herstmonceux,-3.91622,1,0.321388448,50.88999238,50.88999238 0.321388448
E05004008,Horam,-3.02679,2,0.251148769,50.93198288,50.93198288 0.251148769
E05004009,Mayfield,-3.96039,1,0.278990123,51.01629511,51.01629511 0.278990123
E05004010,Ninfield and Hooe with Wartling,-3.42923,1,0.389048528,50.86952519,50.86952519 0.389048528
E05004011,Pevensey and Westham,-3.13299,1,0.321063934,50.82944139,50.82944139 0.321063934
E05004012,Polegate North,-1.31831,3,0.248049085,50.82903138,50.82903138 0.248049085
E05004013,Polegate South,-0.49369,3,0.240854159,50.8176429,50.8176429 0.240854159
E05004014,Rotherfield,-3.71847,1,0.204228095,51.03974575,51.03974575 0.204228095
E05004015,Uckfield Central,-1.69786,2,0.090333636,50.97154536,50.97154536 0.090333636
E05004016,Uckfield New Town,-1.25612,3,0.096229455,50.96567507,50.96567507 0.096229455
E05004017,Uckfield North,-1.20345,3,0.09986455,50.97979788,50.97979788 0.09986455
E05004018,Uckfield Ridgewood,-4.10895,1,0.10012588,50.95740705,50.95740705 0.10012588
E05004019,Wadhurst,-3.09851,1,0.319863697,51.06103759,51.06103759 0.319863697
E05004020,Willingdon,-3.75732,1,0.230480045,50.79994183,50.79994183 0.230480045
E05004021,Billericay East,-3.27237,1,0.43511604,51.62949868,51.62949868 0.43511604
E05004022,Billericay West,-2.914,2,0.411709519,51.64020928,51.64020928 0.411709519
E05004023,Burstead,-3.01134,2,0.414729735,51.60883748,51.60883748 0.414729735
E05004024,Crouch,-0.76269,3,0.463594406,51.60207708,51.60207708 0.463594406
E05004025,Fryerns,3.33749,5,0.475717693,51.58309912,51.58309912 0.475717693
E05004026,Laindon Park,2.39078,4,0.407397907,51.57728719,51.57728719 0.407397907
E05004027,Langdon Hills,-2.56966,2,0.421344701,51.55963069,51.55963069 0.421344701
E05004028,Lee Chapel North,5.38603,5,0.435719388,51.57220615,51.57220615 0.435719388
E05004029,Nethermayne,1.45556,4,0.469385349,51.55605992,51.55605992 0.469385349
E05004030,Pitsea North West,3.72053,5,0.508989463,51.58134861,51.58134861 0.508989463
E05004031,Pitsea South East,2.60637,4,0.524420359,51.56010258,51.56010258 0.524420359
E05004032,St Martin's,4.69816,5,0.462892429,51.57351603,51.57351603 0.462892429
E05004033,Vange,5.70453,5,0.486335305,51.56564547,51.56564547 0.486335305
E05004034,Wickford Castledon,-2.49005,2,0.507972618,51.6060771,51.6060771 0.507972618
E05004035,Wickford North,-2.12948,2,0.536448696,51.61403351,51.61403351 0.536448696
E05004036,Wickford Park,-2.06936,2,0.535346744,51.59694395,51.59694395 0.535346744
E05004037,Black Notley and Terling,-2.45204,2,0.56519168,51.82337667,51.82337667 0.56519168
E05004038,Bocking Blackwater,-2.44676,2,0.572843457,51.88487215,51.88487215 0.572843457
E05004039,Bocking North,0.07073,3,0.559017421,51.90651848,51.90651848 0.559017421
E05004040,Bocking South,2.48527,4,0.542428637,51.88527495,51.88527495 0.542428637
E05004041,"Bradwell, Silver End and Rivenhall",-0.16435,3,0.640575922,51.84934101,51.84934101 0.640575922
E05004042,Braintree Central,0.87537,4,0.545552223,51.8762798,51.8762798 0.545552223
E05004043,Braintree East,2.51708,4,0.575625448,51.87488565,51.87488565 0.575625448
E05004044,Braintree South,0.04282,3,0.556380643,51.86902569,51.86902569 0.556380643
E05004045,Bumpstead,-3.11281,1,0.441411674,52.04713312,52.04713312 0.441411674
E05004046,Coggeshall and North Feering,-2.14747,2,0.686412464,51.87784605,51.87784605 0.686412464
E05004047,Cressing and Stisted,-1.31481,3,0.603852078,51.87911436,51.87911436 0.603852078
E05004048,Gosfield and Greenstead Green,-4.15664,1,0.610397086,51.93355702,51.93355702 0.610397086
E05004049,Great Notley and Braintree West,-3.27028,1,0.524698336,51.86357925,51.86357925 0.524698336
E05004050,Halstead St Andrew's,-0.49293,3,0.643791584,51.94665503,51.94665503 0.643791584
E05004051,Halstead Trinity,1.11592,4,0.630161088,51.93906905,51.93906905 0.630161088
E05004052,Hatfield Peverel,-1.07323,3,0.595543836,51.77298662,51.77298662 0.595543836
E05004053,Hedingham and Maplestead,-3.0149,2,0.609153744,51.98532479,51.98532479 0.609153744
E05004054,Kelvedon,-2.08891,2,0.693075513,51.84234029,51.84234029 0.693075513
E05004055,Panfield,-3.6361,1,0.490355127,51.90959459,51.90959459 0.490355127
E05004056,Rayne,-3.61596,1,0.500081173,51.88283558,51.88283558 0.500081173
E05004057,Stour Valley North,-3.48915,1,0.64243352,52.04903122,52.04903122 0.64243352
E05004058,Stour Valley South,-4.20619,1,0.72293991,51.98539884,51.98539884 0.72293991
E05004059,The Three Colnes,-2.29235,2,0.702347172,51.93207052,51.93207052 0.702347172
E05004060,Three Fields,-2.57538,2,0.473875799,51.96327483,51.96327483 0.473875799
E05004061,Upper Colne,-3.13683,1,0.517453619,52.02544147,52.02544147 0.517453619
E05004062,Witham Chipping Hill and Central,1.15817,4,0.641064134,51.80469241,51.80469241 0.641064134
E05004063,Witham North,0.97907,4,0.631841767,51.82040101,51.82040101 0.631841767
E05004064,Witham South,0.38199,4,0.63421289,51.78839561,51.78839561 0.63421289
E05004065,Witham West,1.38271,4,0.615060309,51.80238841,51.80238841 0.615060309
E05004066,Yeldham,-1.05084,3,0.573239164,52.01788966,52.01788966 0.573239164
E05004067,Brentwood North,-0.00364,3,0.299137803,51.62616829,51.62616829 0.299137803
E05004068,Brentwood South,1.82763,4,0.313930084,51.61606037,51.61606037 0.313930084
E05004069,Brentwood West,0.11855,3,0.289215365,51.61511356,51.61511356 0.289215365
E05004070,Brizes and Doddinghurst,-2.9819,2,0.248178105,51.65848214,51.65848214 0.248178105
E05004071,"Herongate, Ingrave and West Horndon",-4.16127,1,0.354668677,51.5897933,51.5897933 0.354668677
E05004072,Hutton Central,-2.61395,2,0.347823037,51.62344556,51.62344556 0.347823037
E05004073,Hutton East,-1.58464,3,0.36961716,51.62734052,51.62734052 0.36961716
E05004074,Hutton North,0.05498,3,0.347208587,51.63758236,51.63758236 0.347208587
E05004075,Hutton South,-3.99231,1,0.333165797,51.62199764,51.62199764 0.333165797
E05004076,"Ingatestone, Fryerning and Mountnessing",-2.3044,2,0.367509088,51.66746818,51.66746818 0.367509088
E05004077,Pilgrims Hatch,-0.61086,3,0.288108876,51.64220589,51.64220589 0.288108876
E05004078,Shenfield,-4.06162,1,0.324102799,51.63891596,51.63891596 0.324102799
E05004079,South Weald,-3.46876,1,0.25964967,51.62810606,51.62810606 0.25964967
E05004080,Tipps Cross,-3.70644,1,0.307451564,51.68584768,51.68584768 0.307451564
E05004081,Warley,-1.26592,3,0.302451667,51.59081833,51.59081833 0.302451667
E05004082,Appleton,-3.61794,1,0.554664402,51.56247103,51.56247103 0.554664402
E05004083,Boyce,-3.48515,1,0.578269895,51.55133086,51.55133086 0.578269895
E05004084,Canvey Island Central,1.20992,4,0.578796058,51.52300659,51.52300659 0.578796058
E05004085,Canvey Island East,-1.19368,3,0.643225345,51.51420672,51.51420672 0.643225345
E05004086,Canvey Island North,-1.33046,3,0.613250542,51.52633086,51.52633086 0.613250542
E05004087,Canvey Island South,-1.42222,3,0.593026865,51.51191439,51.51191439 0.593026865
E05004088,Canvey Island West,0.64857,4,0.554088289,51.52298587,51.52298587 0.554088289
E05004089,Canvey Island Winter Gardens,0.4864,4,0.584720922,51.53229951,51.53229951 0.584720922
E05004090,Cedar Hall,-2.76356,2,0.588392364,51.56771417,51.56771417 0.588392364
E05004091,St George's,-2.55344,2,0.551363463,51.57328696,51.57328696 0.551363463
E05004092,St James,-1.87147,2,0.610327242,51.54495837,51.54495837 0.610327242
E05004093,St Mary's,-3.15416,1,0.551408574,51.5525425,51.5525425 0.551408574
E05004094,St Peter's,-3.53163,1,0.571812805,51.57511744,51.57511744 0.571812805
E05004095,Victoria,-2.13673,2,0.612831166,51.56630923,51.56630923 0.612831166
E05004096,Bicknacre and East and West Hanningfield,-3.2244,1,0.546038506,51.67714758,51.67714758 0.546038506
E05004097,Boreham and The Leighs,-2.16225,2,0.520727685,51.79649118,51.79649118 0.520727685
E05004098,Broomfield and The Walthams,-1.55774,3,0.459967862,51.79887832,51.79887832 0.459967862
E05004099,Chelmer Village and Beaulieu Park,-1.89377,2,0.511248968,51.74124675,51.74124675 0.511248968
E05004100,Chelmsford Rural West,-2.26644,2,0.382376023,51.75640351,51.75640351 0.382376023
E05004101,Galleywood,-0.33797,3,0.487502976,51.69664209,51.69664209 0.487502976
E05004102,Goat Hall,-3.26521,1,0.455531359,51.70771205,51.70771205 0.455531359
E05004103,Great Baddow East,-0.55477,3,0.504710743,51.71683729,51.71683729 0.504710743
E05004104,Great Baddow West,-0.05225,3,0.486670386,51.71389799,51.71389799 0.486670386
E05004105,"Little Baddow, Danbury and Sandon",-2.50557,2,0.559342586,51.71970003,51.71970003 0.559342586
E05004106,Marconi,3.38762,5,0.463460801,51.74100295,51.74100295 0.463460801
E05004107,Moulsham and Central,0.08295,3,0.473429321,51.72906415,51.72906415 0.473429321
E05004108,Moulsham Lodge,-3.26476,1,0.473508069,51.71822891,51.71822891 0.473508069
E05004109,Patching Hall,0.59881,4,0.465321387,51.75078973,51.75078973 0.465321387
E05004110,Rettendon and Runwell,-2.85143,2,0.556524765,51.64055981,51.64055981 0.556524765
E05004111,St Andrews,1.52115,4,0.446171324,51.74746938,51.74746938 0.446171324
E05004112,"South Hanningfield, Stock and Margaretting",-3.02663,2,0.453630091,51.66254381,51.66254381 0.453630091
E05004113,South Woodham-Chetwood and Collingwood,-2.51288,2,0.619857392,51.63792329,51.63792329 0.619857392
E05004114,South Woodham-Elmwood and Woodville,-2.75998,2,0.606704889,51.65319445,51.65319445 0.606704889
E05004115,Springfield North,-2.6632,2,0.496756551,51.75913176,51.75913176 0.496756551
E05004116,The Lawns,-2.97729,2,0.485195236,51.74742747,51.74742747 0.485195236
E05004117,Trinity,-0.6055,3,0.489762055,51.73803963,51.73803963 0.489762055
E05004118,Waterhouse Farm,1.64367,4,0.452373487,51.72927718,51.72927718 0.452373487
E05004119,Writtle,-1.81942,2,0.417193319,51.72859359,51.72859359 0.417193319
E05004120,Berechurch,1.11468,4,0.897508183,51.86085756,51.86085756 0.897508183
E05004121,Birch and Winstree,-4.49131,1,0.816686445,51.82383996,51.82383996 0.816686445
E05004122,Castle,2.9743,5,0.898317808,51.89410077,51.89410077 0.898317808
E05004123,Christ Church,-0.71906,3,0.888578476,51.88267562,51.88267562 0.888578476
E05004124,Copford and West Stanway,-4.84857,1,0.790805121,51.86883755,51.86883755 0.790805121
E05004125,Dedham and Langham,-3.36873,1,0.96403493,51.94985097,51.94985097 0.96403493
E05004126,East Donyland,-0.98368,3,0.926110861,51.8525136,51.8525136 0.926110861
E05004127,Fordham and Stour,-3.62264,1,0.856141427,51.94469782,51.94469782 0.856141427
E05004128,Great Tey,-4.32569,1,0.75664436,51.91381035,51.91381035 0.75664436
E05004129,Harbour,2.58902,4,0.928083749,51.86861865,51.86861865 0.928083749
E05004130,Highwoods,0.99512,4,0.920315476,51.91463802,51.91463802 0.920315476
E05004131,Lexden,-2.09015,2,0.865320821,51.89195785,51.89195785 0.865320821
E05004132,Marks Tey,-3.43144,1,0.764438218,51.87632851,51.87632851 0.764438218
E05004133,Mile End,-0.70212,3,0.893982688,51.91301744,51.91301744 0.893982688
E05004134,New Town,3.58633,5,0.913345214,51.88258348,51.88258348 0.913345214
E05004135,Prettygate,-2.96202,2,0.860346635,51.87850782,51.87850782 0.860346635
E05004136,Pyefleet,-4.6782,1,0.939727226,51.81520931,51.81520931 0.939727226
E05004137,St Andrew's,6.61292,5,0.935427108,51.88766199,51.88766199 0.935427108
E05004138,St Anne's,1.06621,4,0.931922683,51.89481549,51.89481549 0.931922683
E05004139,St John's,-3.84472,1,0.937282844,51.90556273,51.90556273 0.937282844
E05004140,Shrub End,2.29687,4,0.877103831,51.86693302,51.86693302 0.877103831
E05004141,Stanway,-2.28662,2,0.839810786,51.87192938,51.87192938 0.839810786
E05004142,Tiptree,-2.53093,2,0.74092369,51.81066905,51.81066905 0.74092369
E05004143,West Bergholt and Eight Ash Green,-3.24449,1,0.831838853,51.90927207,51.90927207 0.831838853
E05004144,West Mersea,-3.22642,1,0.925688988,51.78637368,51.78637368 0.925688988
E05004145,Wivenhoe Cross,-0.28925,3,0.95509343,51.87600522,51.87600522 0.95509343
E05004146,Wivenhoe Quay,-2.26365,2,0.963269738,51.85945204,51.85945204 0.963269738
E05004147,"Broadley Common, Epping Upland and Nazeing",-2.70662,2,0.074029476,51.723569,51.723569 0.074029476
E05004148,Buckhurst Hill East,-0.84972,3,0.05153518,51.62558207,51.62558207 0.05153518
E05004149,Buckhurst Hill West,-2.34608,2,0.036579426,51.6285481,51.6285481 0.036579426
E05004150,Chigwell Row,-3.38415,1,0.107947467,51.62185403,51.62185403 0.107947467
E05004151,Chigwell Village,-2.60628,2,0.08172068,51.62843536,51.62843536 0.08172068
E05004152,"Chipping Ongar, Greensted and Marden Ash",-2.03473,2,0.233887,51.70281634,51.70281634 0.233887
E05004153,Epping Hemnall,-0.67204,3,0.11914961,51.69170016,51.69170016 0.11914961
E05004154,Epping Lindsey and Thornwood Common,-1.34151,3,0.124289532,51.71403246,51.71403246 0.124289532
E05004155,Grange Hill,1.2717,4,0.084073544,51.61104497,51.61104497 0.084073544
E05004156,"Hastingwood, Matching and Sheering Village",-1.75559,2,0.172970654,51.7687603,51.7687603 0.172970654
E05004157,"High Ongar, Willingale and The Rodings",-2.04647,2,0.29817974,51.7398897,51.7398897 0.29817974
E05004158,Lambourne,-0.67428,3,0.134643143,51.64230421,51.64230421 0.134643143
E05004159,Loughton Alderton,2.32473,4,0.073874351,51.64361745,51.64361745 0.073874351
E05004160,Loughton Broadway,3.65612,5,0.089753006,51.65339517,51.65339517 0.089753006
E05004161,Loughton Fairmead,2.45746,4,0.078377831,51.65588323,51.65588323 0.078377831
E05004162,Loughton Forest,-3.63277,1,0.042810493,51.64287413,51.64287413 0.042810493
E05004163,Loughton Roding,-0.78142,3,0.061231258,51.63711141,51.63711141 0.061231258
E05004164,Loughton St John's,-3.70162,1,0.061616893,51.66258962,51.66258962 0.061616893
E05004165,Loughton St Mary's,-1.53556,3,0.063647821,51.64838717,51.64838717 0.063647821
E05004166,Lower Nazeing,-3.71638,1,0.013826193,51.7360449,51.7360449 0.013826193
E05004167,Lower Sheering,-2.27025,2,0.165898996,51.80335364,51.80335364 0.165898996
E05004168,Moreton and Fyfield,-4.06698,1,0.224598456,51.74400263,51.74400263 0.224598456
E05004169,North Weald Bassett,-1.62575,3,0.167320231,51.72286605,51.72286605 0.167320231
E05004170,Passingford,-2.98281,2,0.175205513,51.67420326,51.67420326 0.175205513
E05004171,Roydon,-3.21095,1,0.032695854,51.7626438,51.7626438 0.032695854
E05004172,Shelley,1.18926,4,0.246846243,51.72099664,51.72099664 0.246846243
E05004173,Theydon Bois,-2.70586,2,0.100737834,51.66948618,51.66948618 0.100737834
E05004174,Waltham Abbey High Beach,-4.04535,1,0.030120546,51.67053411,51.67053411 0.030120546
E05004175,Waltham Abbey Honey Lane,0.27872,4,0.01904906,51.68132482,51.68132482 0.01904906
E05004176,Waltham Abbey North East,-0.77502,3,0.017851792,51.7076144,51.7076144 0.017851792
E05004177,Waltham Abbey Paternoster,2.34048,4,0.026926397,51.69115617,51.69115617 0.026926397
E05004178,Waltham Abbey South West,2.34096,4,-0.007187909,51.68959227,51.68959227 -0.007187909
E05004179,Bush Fair,3.77556,5,0.115232437,51.76000129,51.76000129 0.115232437
E05004180,Church Langley,-3.03348,2,0.140334225,51.76523275,51.76523275 0.140334225
E05004181,Great Parndon,0.98258,4,0.077270818,51.75735446,51.75735446 0.077270818
E05004182,Harlow Common,2.1732,4,0.127429109,51.75519038,51.75519038 0.127429109
E05004183,Little Parndon and Hare Street,3.82824,5,0.074033011,51.77299538,51.77299538 0.074033011
E05004184,Mark Hall,4.4195,5,0.12058401,51.78031962,51.78031962 0.12058401
E05004185,Netteswell,5.03561,5,0.103735484,51.775229,51.775229 0.103735484
E05004186,Old Harlow,-0.19259,3,0.144657237,51.78087807,51.78087807 0.144657237
E05004187,Staple Tye,4.23863,5,0.100000033,51.74969909,51.74969909 0.100000033
E05004188,Sumners and Kingsmoor,2.20745,4,0.083720787,51.74483424,51.74483424 0.083720787
E05004189,Toddbrook,4.38412,5,0.096274834,51.76173643,51.76173643 0.096274834
E05004190,Althorne,-2.87503,2,0.735695605,51.67157657,51.67157657 0.735695605
E05004191,Burnham-on-Crouch North,-2.52064,2,0.850276034,51.63387061,51.63387061 0.850276034
E05004192,Burnham-on-Crouch South,-0.77517,3,0.817089942,51.62697665,51.62697665 0.817089942
E05004193,Great Totham,-3.62378,1,0.703213829,51.77993804,51.77993804 0.703213829
E05004194,Heybridge East,-3.74825,1,0.748554426,51.7303882,51.7303882 0.748554426
E05004195,Heybridge West,-0.8706,3,0.68070159,51.74394121,51.74394121 0.68070159
E05004196,Maldon East,2.51377,4,0.738500318,51.71485844,51.71485844 0.738500318
E05004197,Maldon North,0.58009,4,0.665849966,51.73468617,51.73468617 0.665849966
E05004198,Maldon South,-2.53793,2,0.682722771,51.71635582,51.71635582 0.682722771
E05004199,Maldon West,-3.56328,1,0.662296392,51.72127505,51.72127505 0.662296392
E05004200,Mayland,-3.53868,1,0.806405066,51.69570727,51.69570727 0.806405066
E05004201,Purleigh,-4.14877,1,0.661220622,51.67013263,51.67013263 0.661220622
E05004202,Southminster,-0.8766,3,0.868234274,51.65420655,51.65420655 0.868234274
E05004203,Tillingham,-1.94033,2,0.914239025,51.6997788,51.6997788 0.914239025
E05004204,Tollesbury,-4.34134,1,0.858637768,51.75991879,51.75991879 0.858637768
E05004205,Tolleshunt D'Arcy,-2.62614,2,0.782417943,51.76641651,51.76641651 0.782417943
E05004206,Wickham Bishops and Woodham,-4.84274,1,0.640234915,51.7440144,51.7440144 0.640234915
E05004207,Ashingdon and Canewdon,-2.33016,2,0.759594335,51.6101557,51.6101557 0.759594335
E05004208,Barling and Sutton,-2.89481,2,0.780911421,51.57339982,51.57339982 0.780911421
E05004209,Downhall and Rawreth,-4.52394,1,0.583162791,51.60922146,51.60922146 0.583162791
E05004210,Foulness and Great Wakering,-0.96803,3,0.918277632,51.58201246,51.58201246 0.918277632
E05004211,Grange,-2.30498,2,0.596735213,51.59175696,51.59175696 0.596735213
E05004212,Hawkwell North,-3.92548,1,0.68536893,51.60244833,51.60244833 0.68536893
E05004213,Hawkwell South,-1.21801,3,0.699595972,51.59408798,51.59408798 0.699595972
E05004214,Hawkwell West,-3.96482,1,0.669021897,51.59357339,51.59357339 0.669021897
E05004215,Hockley Central,-3.08839,2,0.659067688,51.60324547,51.60324547 0.659067688
E05004216,Hockley North,-3.57768,1,0.659912378,51.61350169,51.61350169 0.659912378
E05004217,Hockley West,-5.84433,1,0.638091517,51.60592768,51.60592768 0.638091517
E05004218,Hullbridge,-3.14507,1,0.630899985,51.62162557,51.62162557 0.630899985
E05004219,Lodge,-3.76714,1,0.634489212,51.58035629,51.58035629 0.634489212
E05004220,Rayleigh Central,-2.45117,2,0.618287028,51.58303609,51.58303609 0.618287028
E05004221,Rochford,1.61041,4,0.685270585,51.58091291,51.58091291 0.685270585
E05004222,Sweyne Park,-1.23522,3,0.589538541,51.5948049,51.5948049 0.589538541
E05004223,Trinity,-4.50195,1,0.624691221,51.59148568,51.59148568 0.624691221
E05004224,Wheatley,-1.09176,3,0.592047079,51.58566941,51.58566941 0.592047079
E05004225,Whitehouse,-1.38811,3,0.614939021,51.57766872,51.57766872 0.614939021
E05004226,Alresford,-3.25419,1,0.99815821,51.84792668,51.84792668 0.99815821
E05004227,Alton Park,4.60775,5,1.143032413,51.79539888,51.79539888 1.143032413
E05004228,Ardleigh and Little Bromley,-3.46804,1,0.995500002,51.91761057,51.91761057 0.995500002
E05004229,Beaumont and Thorpe,-2.69716,2,1.193139307,51.87009043,51.87009043 1.193139307
E05004230,Bockings Elm,-0.51529,3,1.12232949,51.80443185,51.80443185 1.12232949
E05004231,"Bradfield, Wrabness and Wix",-3.18426,1,1.132441851,51.92540909,51.92540909 1.132441851
E05004232,Brightlingsea,-1.42207,3,1.017422386,51.81805527,51.81805527 1.017422386
E05004233,Burrsville,-1.26494,3,1.178277694,51.81590461,51.81590461 1.178277694
E05004234,Frinton,-1.92252,2,1.245458508,51.83303793,51.83303793 1.245458508
E05004235,Golf Green,3.38624,5,1.108495292,51.78137303,51.78137303 1.108495292
E05004236,Great and Little Oakley,-2.66168,2,1.197610406,51.90195818,51.90195818 1.197610406
E05004237,Great Bentley,-2.65781,2,1.068288227,51.85009234,51.85009234 1.068288227
E05004238,Hamford,-1.30026,3,1.245130256,51.84231016,51.84231016 1.245130256
E05004239,Harwich East,5.18935,5,1.285302923,51.94294816,51.94294816 1.285302923
E05004240,Harwich East Central,2.52573,4,1.272376701,51.93835637,51.93835637 1.272376701
E05004241,Harwich West,-1.42743,3,1.248382583,51.92767293,51.92767293 1.248382583
E05004242,Harwich West Central,1.14551,4,1.262212517,51.93109432,51.93109432 1.262212517
E05004243,Haven,-1.30747,3,1.20624279,51.80863149,51.80863149 1.20624279
E05004244,Holland and Kirby,-1.75423,2,1.218090346,51.83647458,51.83647458 1.218090346
E05004245,Homelands,-0.26574,3,1.254243468,51.85403482,51.85403482 1.254243468
E05004246,Lawford,-2.00301,2,1.036682333,51.93816887,51.93816887 1.036682333
E05004247,Little Clacton and Weeley,-2.82053,2,1.139147745,51.84089598,51.84089598 1.139147745
E05004248,"Manningtree, Mistley, Little Bentley and Tendring",-0.32775,3,1.090300034,51.89675777,51.89675777 1.090300034
E05004249,Peter Bruff,0.97757,4,1.138658681,51.80083304,51.80083304 1.138658681
